team,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
BOS,BOS,2022020059,BOS,ANA,HOME,20221020,Team Level,other,0.5198,0.4286,0.4167,27.0,3.669,0.393,0.276,0.591,0.112,2.334,1.295,0.367,0.393,0.367,4.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,5.0,0.0,0.0,4.0,1.0,0.0,1.0,3.0,2.0,0.0,0.113,0.28,0.0,0.0,0.0,0.0,6.0,5.0,5.0,0.0,0.076,0.0,0.0,0.469,0.469,0.437,5.077,0.363,0.34,0.991,0.144,2.78,2.381,0.333,0.363,0.333,5.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,5.0,7.0,1.0,2.0,2.0,0.0,0.0,0.0,5.0,2.0,0.0,0.109,0.254,0.0,0.0,0.0,0.0,8.0,7.0,7.0,0.0,0.101,0.0,0.0,0.465,0.465,0.429
BOS,BOS,2022020059,BOS,ANA,HOME,20221020,Team Level,all,0.6459,0.5545,0.5412,3900.0,33.018,2.815,2.256,7.027,1.024,18.742,14.136,2.719,2.729,2.636,36.0,10.0,15.0,61.0,1.0,2.0,0.0,11.0,1.0,17.0,14.0,35.0,45.0,4.0,8.0,42.0,23.0,8.0,7.0,32.0,13.0,1.0,0.98,1.577,0.258,0.0,1.0,0.0,59.732,46.0,45.098,0.0,0.498,0.308,0.308,3.005,2.918,2.848,28.544,1.543,1.606,5.908,0.87,15.017,14.057,1.512,1.588,1.557,31.0,8.0,10.0,49.0,1.0,1.0,0.0,9.0,2.0,8.0,18.0,30.0,38.0,5.0,10.0,24.0,18.0,7.0,6.0,32.0,6.0,1.0,0.575,0.71,0.259,1.0,0.0,0.0,49.917,39.0,39.564,3.0,0.377,0.01,0.01,1.91,1.962,1.925
BOS,BOS,2022020059,BOS,ANA,HOME,20221020,Team Level,5on5,0.6483,0.575,0.5902,2889.0,25.875,2.035,1.688,5.809,0.797,14.385,11.286,1.968,1.949,1.885,28.0,8.0,10.0,46.0,1.0,2.0,0.0,9.0,1.0,11.0,12.0,27.0,35.0,4.0,8.0,31.0,22.0,4.0,4.0,26.0,9.0,1.0,0.761,1.016,0.258,0.0,1.0,0.0,44.732,36.0,35.098,0.0,0.349,0.308,0.308,2.076,1.989,1.954,18.263,1.104,0.916,4.115,0.566,9.382,8.917,1.103,1.148,1.147,21.0,4.0,9.0,34.0,1.0,1.0,0.0,8.0,1.0,2.0,12.0,20.0,24.0,4.0,8.0,14.0,17.0,5.0,5.0,20.0,4.0,1.0,0.389,0.456,0.259,1.0,0.0,0.0,34.917,25.0,25.564,2.0,0.188,0.01,0.01,1.281,1.333,1.332
BOS,BOS,2022020059,BOS,ANA,HOME,20221020,Team Level,4on5,0.2192,0.2857,0.1667,480.0,0.69,0.016,0.029,0.09,0.017,0.247,0.601,0.016,0.016,0.016,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.006,0.0,0.0,0.022,0.022,0.022,3.463,0.057,0.336,0.705,0.121,2.47,1.31,0.057,0.057,0.057,3.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,5.0,0.0,0.0,5.0,1.0,0.0,1.0,5.0,0.0,0.0,0.057,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,1.0,0.084,0.0,0.0,0.141,0.141,0.141
BOS,BOS,2022020059,BOS,ANA,HOME,20221020,Team Level,5on4,0.9513,0.7778,0.6667,504.0,2.784,0.371,0.263,0.538,0.098,1.775,0.954,0.369,0.371,0.369,3.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,4.0,0.0,0.0,5.0,0.0,1.0,2.0,2.0,2.0,0.0,0.09,0.281,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.066,0.0,0.0,0.438,0.438,0.435,1.742,0.019,0.013,0.097,0.039,0.384,1.448,0.019,0.019,0.019,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.004,0.0,0.0,0.023,0.023,0.023
BOS,BOS,2022020074,BOS,MIN,HOME,20221022,Team Level,other,0.9616,0.7368,0.7333,79.0,8.049,1.126,0.673,1.393,0.237,5.149,2.423,0.894,1.126,0.894,9.0,2.0,3.0,14.0,1.0,0.0,0.0,2.0,0.0,5.0,3.0,8.0,10.0,2.0,4.0,3.0,0.0,0.0,0.0,3.0,8.0,0.0,0.161,0.965,0.0,0.0,1.0,0.0,14.0,11.0,11.0,0.0,0.195,0.0,0.0,1.321,1.321,1.042,2.783,0.045,0.254,0.845,0.11,1.69,1.055,0.045,0.045,0.045,3.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,4.0,1.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,0.074,0.007,0.007,0.112,0.112,0.111
BOS,BOS,2022020074,BOS,MIN,HOME,20221022,Team Level,all,0.6409,0.6198,0.6111,3889.0,41.03,4.234,2.995,9.037,1.293,22.008,15.433,3.783,4.203,3.755,43.0,12.0,20.0,75.0,4.0,3.0,1.0,9.0,0.0,16.0,23.0,39.0,51.0,5.0,10.0,36.0,24.0,4.0,7.0,35.0,16.0,4.0,1.198,1.919,1.117,1.0,2.0,1.0,75.745,55.0,55.695,2.0,0.697,0.678,0.678,4.253,4.233,3.87,26.051,2.372,1.703,6.619,0.888,13.142,10.277,2.338,2.385,2.351,27.0,8.0,11.0,46.0,3.0,3.0,1.0,11.0,0.0,10.0,8.0,24.0,32.0,5.0,10.0,23.0,21.0,4.0,4.0,29.0,2.0,4.0,0.628,0.229,1.514,0.0,1.0,2.0,45.489,35.0,34.454,3.0,0.403,0.376,0.376,2.399,2.408,2.399
BOS,BOS,2022020074,BOS,MIN,HOME,20221022,Team Level,5on5,0.6854,0.6076,0.5862,2858.0,25.557,2.181,1.76,6.197,0.806,13.511,9.545,1.988,2.15,1.96,27.0,7.0,14.0,48.0,3.0,3.0,1.0,6.0,0.0,8.0,14.0,24.0,31.0,3.0,6.0,22.0,22.0,1.0,4.0,25.0,6.0,3.0,0.719,0.658,0.804,1.0,1.0,1.0,48.745,34.0,34.695,1.0,0.367,0.678,0.678,1.87,1.85,1.795,17.696,1.001,1.058,4.824,0.628,9.122,7.367,0.968,1.014,0.981,18.0,6.0,7.0,31.0,1.0,2.0,1.0,10.0,0.0,6.0,5.0,17.0,23.0,4.0,8.0,17.0,21.0,2.0,4.0,21.0,2.0,1.0,0.528,0.229,0.244,0.0,1.0,0.0,30.489,24.0,23.454,3.0,0.22,0.369,0.369,0.852,0.861,0.853
BOS,BOS,2022020074,BOS,MIN,HOME,20221022,Team Level,4on5,0.3356,0.3333,0.4444,430.0,3.14,0.538,0.186,0.444,0.095,0.891,1.846,0.518,0.538,0.518,3.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,5.0,2.0,3.0,0.0,2.0,1.0,1.0,0.115,0.11,0.313,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.043,0.0,0.0,0.581,0.581,0.559,3.904,1.065,0.301,0.688,0.105,1.847,0.994,1.065,1.065,1.065,4.0,1.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,0.035,0.0,1.03,0.0,0.0,1.0,8.0,5.0,5.0,0.0,0.089,0.0,0.0,1.154,1.154,1.154
BOS,BOS,2022020074,BOS,MIN,HOME,20221022,Team Level,5on4,0.5985,0.8182,0.75,522.0,4.284,0.389,0.377,1.003,0.155,2.457,1.619,0.383,0.389,0.383,4.0,2.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,6.0,0.0,0.0,6.0,0.0,0.0,3.0,5.0,1.0,0.0,0.202,0.186,0.0,0.0,0.0,0.0,9.0,6.0,6.0,1.0,0.092,0.0,0.0,0.481,0.481,0.475,1.669,0.261,0.09,0.262,0.044,0.483,0.861,0.261,0.261,0.261,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.021,0.0,0.24,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.021,0.0,0.0,0.281,0.281,0.281
BOS,BOS,2022020100,BOS,DAL,HOME,20221025,Team Level,other,0.6492,0.4,0.4,113.0,1.275,0.509,0.072,0.115,0.043,0.529,0.732,0.509,0.509,0.509,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.086,0.424,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.018,0.0,0.0,0.528,0.528,0.528,2.166,0.275,0.208,0.524,0.132,1.26,0.601,0.261,0.275,0.261,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.036,0.24,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.068,0.106,0.106,0.238,0.238,0.233
BOS,BOS,2022020100,BOS,DAL,HOME,20221025,Team Level,all,0.5826,0.4505,0.48,3600.0,26.745,3.497,2.09,5.502,0.848,14.198,9.865,3.315,3.443,3.265,29.0,7.0,5.0,41.0,3.0,3.0,0.0,9.0,0.0,7.0,14.0,26.0,33.0,4.0,11.0,28.0,28.0,5.0,12.0,19.0,14.0,3.0,0.686,1.628,1.183,1.0,1.0,1.0,40.966,36.0,36.232,3.0,0.468,0.792,0.792,3.173,3.127,3.065,28.513,2.505,2.174,5.794,0.971,15.72,11.837,2.485,2.564,2.544,31.0,8.0,11.0,50.0,1.0,2.0,0.0,6.0,1.0,7.0,22.0,30.0,38.0,5.0,13.0,25.0,32.0,10.0,12.0,22.0,17.0,0.0,0.538,1.966,0.0,0.0,1.0,0.0,50.19,39.0,38.912,4.0,0.498,0.123,0.123,2.88,2.948,2.936
BOS,BOS,2022020100,BOS,DAL,HOME,20221025,Team Level,5on5,0.4708,0.4306,0.4737,2789.0,19.967,1.91,1.398,4.527,0.65,10.875,7.641,1.807,1.856,1.757,21.0,6.0,4.0,31.0,1.0,2.0,0.0,9.0,0.0,5.0,10.0,20.0,26.0,3.0,9.0,23.0,26.0,2.0,11.0,18.0,8.0,1.0,0.64,0.935,0.334,1.0,0.0,0.0,30.966,27.0,27.232,3.0,0.294,0.367,0.367,1.836,1.79,1.754,21.939,2.147,1.532,4.435,0.682,11.747,9.458,2.142,2.206,2.201,24.0,6.0,11.0,41.0,1.0,0.0,0.0,6.0,1.0,5.0,17.0,23.0,29.0,5.0,13.0,19.0,31.0,8.0,10.0,15.0,15.0,0.0,0.42,1.727,0.0,0.0,1.0,0.0,41.19,30.0,29.912,3.0,0.323,0.0,0.0,2.47,2.538,2.532
BOS,BOS,2022020100,BOS,DAL,HOME,20221025,Team Level,4on5,0.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.704,0.069,0.412,0.706,0.138,2.463,1.212,0.069,0.069,0.069,3.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,0.0,0.0,3.0,1.0,1.0,1.0,5.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.102,0.017,0.017,0.154,0.154,0.153
BOS,BOS,2022020100,BOS,DAL,HOME,20221025,Team Level,5on4,0.9881,0.8889,0.875,381.0,5.503,1.078,0.62,0.861,0.156,2.794,1.492,0.999,1.078,0.999,6.0,1.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,5.0,6.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,5.0,1.0,0.046,0.607,0.425,0.0,1.0,0.0,8.0,7.0,7.0,0.0,0.156,0.425,0.425,0.809,0.809,0.783,0.704,0.013,0.022,0.129,0.02,0.25,0.566,0.013,0.013,0.013,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.005,0.0,0.0,0.018,0.018,0.018
BOS,BOS,2022020111,BOS,DET,HOME,20221027,Team Level,other,0.8238,0.3333,0.3333,159.0,1.696,0.36,0.19,0.326,0.049,0.635,0.44,0.36,0.36,0.36,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.124,0.235,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.059,0.0,0.0,0.419,0.419,0.419,2.934,0.077,0.304,0.841,0.156,1.895,0.727,0.076,0.077,0.076,2.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,1.0,2.0,3.0,0.0,1.0,1.0,4.0,0.0,0.0,0.077,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.117,0.015,0.015,0.178,0.178,0.177
BOS,BOS,2022020111,BOS,DET,HOME,20221027,Team Level,all,0.5395,0.5146,0.5176,3600.0,32.779,3.978,2.602,7.969,1.115,17.35,10.986,3.771,3.956,3.75,33.0,11.0,9.0,53.0,5.0,5.0,1.0,6.0,0.0,13.0,15.0,28.0,39.0,5.0,10.0,29.0,26.0,4.0,6.0,29.0,10.0,5.0,1.238,1.111,1.629,2.0,2.0,1.0,54.36,44.0,44.785,4.0,0.604,1.423,1.423,3.159,3.152,3.093,30.559,3.395,2.573,7.685,1.129,15.508,10.71,3.272,3.442,3.314,29.0,12.0,9.0,50.0,1.0,7.0,0.0,7.0,1.0,11.0,14.0,28.0,40.0,7.0,14.0,31.0,34.0,8.0,5.0,26.0,10.0,5.0,0.659,1.259,1.477,1.0,0.0,0.0,48.698,41.0,40.471,1.0,0.615,1.031,1.031,2.979,3.008,2.976
BOS,BOS,2022020111,BOS,DET,HOME,20221027,Team Level,5on5,0.4737,0.48,0.5082,2656.0,22.602,2.29,1.611,5.879,0.766,12.215,8.238,2.207,2.268,2.186,23.0,8.0,5.0,36.0,2.0,3.0,0.0,5.0,0.0,9.0,12.0,21.0,29.0,4.0,8.0,19.0,22.0,4.0,5.0,24.0,5.0,2.0,0.986,0.534,0.771,1.0,1.0,0.0,37.36,31.0,31.785,3.0,0.345,0.8,0.8,1.835,1.828,1.804,22.47,2.544,1.686,5.659,0.726,11.038,8.348,2.423,2.591,2.466,24.0,6.0,9.0,39.0,1.0,5.0,0.0,5.0,0.0,10.0,9.0,23.0,29.0,5.0,10.0,22.0,31.0,6.0,1.0,17.0,10.0,3.0,0.486,1.259,0.799,1.0,0.0,0.0,37.698,30.0,29.471,0.0,0.358,0.961,0.961,1.941,1.97,1.943
BOS,BOS,2022020111,BOS,DET,HOME,20221027,Team Level,4on5,0.0,0.0,0.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.214,0.469,0.513,1.082,0.228,2.365,1.343,0.467,0.469,0.467,2.0,4.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,6.0,1.0,2.0,4.0,0.0,0.0,2.0,5.0,0.0,1.0,0.096,0.0,0.373,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.125,0.055,0.055,0.539,0.539,0.535
BOS,BOS,2022020111,BOS,DET,HOME,20221027,Team Level,5on4,0.8127,0.9375,0.9167,371.0,8.481,1.328,0.801,1.764,0.3,4.5,2.308,1.205,1.328,1.205,8.0,3.0,4.0,15.0,3.0,2.0,1.0,0.0,0.0,3.0,3.0,5.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,4.0,2.0,0.252,0.453,0.623,1.0,1.0,1.0,15.0,11.0,11.0,0.0,0.2,0.623,0.623,0.905,0.905,0.87,0.942,0.306,0.07,0.103,0.019,0.209,0.293,0.306,0.306,0.306,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.306,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.016,0.0,0.0,0.321,0.321,0.321
BOS,BOS,2022020122,BOS,CBJ,AWAY,20221028,Team Level,other,1.0,1.0,1.0,26.0,0.66,0.065,0.064,0.129,0.02,0.541,0.181,0.065,0.065,0.065,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.065,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.021,0.0,0.0,0.086,0.086,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,BOS,2022020122,BOS,CBJ,AWAY,20221028,Team Level,all,0.5107,0.5339,0.561,3600.0,32.952,2.132,2.143,7.751,1.098,18.683,14.193,2.112,2.346,2.324,35.0,11.0,17.0,63.0,4.0,2.0,0.0,8.0,3.0,12.0,17.0,31.0,42.0,3.0,6.0,32.0,23.0,4.0,4.0,37.0,8.0,1.0,0.995,0.929,0.208,2.0,2.0,0.0,69.762,46.0,50.197,1.0,0.47,0.236,0.236,2.366,2.58,2.555,25.74,2.043,1.628,5.605,0.83,14.428,11.466,1.997,1.938,1.892,30.0,6.0,19.0,55.0,0.0,3.0,0.0,5.0,0.0,9.0,19.0,30.0,36.0,2.0,4.0,23.0,18.0,10.0,7.0,27.0,8.0,1.0,0.937,0.896,0.21,0.0,0.0,0.0,50.028,36.0,33.53,3.0,0.357,0.401,0.401,1.999,1.897,1.866
BOS,BOS,2022020122,BOS,CBJ,AWAY,20221028,Team Level,5on5,0.6046,0.5161,0.5806,3043.0,25.769,1.855,1.542,6.236,0.853,14.565,10.949,1.837,2.069,2.048,26.0,10.0,12.0,48.0,3.0,2.0,0.0,7.0,3.0,7.0,14.0,23.0,33.0,3.0,6.0,25.0,22.0,3.0,3.0,28.0,7.0,1.0,0.829,0.818,0.208,1.0,2.0,0.0,54.762,36.0,40.197,1.0,0.313,0.236,0.236,1.932,2.146,2.127,18.481,1.213,1.114,4.377,0.604,10.625,8.066,1.205,1.108,1.1,21.0,5.0,19.0,45.0,0.0,2.0,0.0,3.0,0.0,7.0,14.0,21.0,26.0,2.0,4.0,16.0,18.0,10.0,6.0,21.0,5.0,0.0,0.692,0.522,0.0,0.0,0.0,0.0,40.028,26.0,23.53,2.0,0.227,0.214,0.214,1.226,1.124,1.122
BOS,BOS,2022020122,BOS,CBJ,AWAY,20221028,Team Level,4on5,0.1724,0.2222,0.2222,291.0,1.546,0.145,0.09,0.153,0.035,0.502,1.075,0.145,0.145,0.145,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,0.033,0.111,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.019,0.0,0.0,0.164,0.164,0.164,5.105,0.696,0.426,0.977,0.171,3.07,1.66,0.66,0.696,0.66,6.0,1.0,0.0,7.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,6.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,2.0,1.0,0.209,0.277,0.21,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.108,0.187,0.187,0.617,0.617,0.592
BOS,BOS,2022020122,BOS,CBJ,AWAY,20221028,Team Level,5on4,0.335,0.8,0.7,240.0,4.978,0.067,0.446,1.233,0.19,3.075,1.988,0.065,0.067,0.065,6.0,1.0,5.0,12.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,6.0,7.0,0.0,0.0,2.0,0.0,0.0,1.0,7.0,0.0,0.0,0.067,0.0,0.0,0.0,0.0,0.0,12.0,7.0,7.0,0.0,0.117,0.0,0.0,0.184,0.184,0.178,2.153,0.133,0.087,0.251,0.055,0.733,1.74,0.132,0.133,0.132,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,0.036,0.097,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.022,0.0,0.0,0.156,0.156,0.153
BOS,BOS,2022020147,BOS,PIT,AWAY,20221101,Team Level,other,0.4662,0.5333,0.5,77.0,5.182,0.745,0.372,1.017,0.185,2.825,1.856,0.676,0.745,0.676,5.0,2.0,1.0,8.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,5.0,1.0,2.0,3.0,0.0,0.0,0.0,4.0,2.0,1.0,0.204,0.183,0.358,0.0,1.0,1.0,8.0,7.0,7.0,0.0,0.118,0.436,0.436,0.427,0.427,0.418,5.084,0.853,0.465,0.737,0.168,2.889,1.888,0.819,0.853,0.819,4.0,3.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.853,0.0,0.0,1.0,0.0,7.0,7.0,7.0,0.0,0.127,0.0,0.0,0.98,0.98,0.94
BOS,BOS,2022020147,BOS,PIT,AWAY,20221101,Team Level,all,0.4297,0.4317,0.4528,3817.0,34.131,3.906,2.513,7.356,1.131,19.556,13.538,3.563,3.94,3.588,40.0,8.0,12.0,60.0,6.0,5.0,2.0,7.0,0.0,17.0,13.0,34.0,42.0,4.0,8.0,38.0,38.0,6.0,4.0,37.0,6.0,5.0,1.32,0.66,1.926,1.0,2.0,3.0,59.267,48.0,47.534,3.0,0.579,1.295,1.295,3.191,3.215,3.178,41.466,5.184,3.462,8.889,1.456,22.591,16.417,5.062,5.135,5.012,38.0,20.0,21.0,79.0,5.0,4.0,0.0,10.0,1.0,18.0,20.0,33.0,53.0,3.0,6.0,31.0,48.0,14.0,8.0,33.0,17.0,8.0,0.959,2.08,2.146,1.0,1.0,3.0,79.632,58.0,58.373,3.0,0.782,0.849,0.849,5.118,5.067,4.949
BOS,BOS,2022020147,BOS,PIT,AWAY,20221101,Team Level,5on5,0.4146,0.419,0.4416,3077.0,24.216,2.526,1.693,5.533,0.765,13.792,9.691,2.253,2.561,2.278,28.0,6.0,10.0,44.0,3.0,2.0,1.0,6.0,0.0,13.0,10.0,25.0,31.0,2.0,4.0,30.0,37.0,4.0,3.0,27.0,4.0,3.0,0.986,0.477,1.063,1.0,1.0,1.0,43.267,34.0,33.534,2.0,0.348,0.848,0.848,2.026,2.051,2.024,30.496,3.567,2.463,7.093,1.117,16.515,12.246,3.519,3.517,3.47,30.0,13.0,18.0,61.0,4.0,3.0,0.0,8.0,1.0,12.0,15.0,26.0,39.0,2.0,4.0,24.0,45.0,12.0,7.0,29.0,7.0,7.0,0.792,0.93,1.844,1.0,0.0,3.0,61.632,43.0,43.373,3.0,0.522,0.547,0.547,3.541,3.49,3.454
